Time	State	CNCPowerSupply-BC-1	CNCSpindle-BC-1	Spindel-BC-1	Spindel-BC-2	Spindel-BC-3	Spindel-BC-4	Spindel-BC-5	Spindel-BC-6	Spindel-BC-7	Spindel-BC-8	Spindel-BC-9	Spindel-BC-10	Spindel-BC-11	Spindel-BC-12	Spindel-BC-13	CNCXAchse-BC-1	CNCYAchse-BC-1	CNCZAchse-BC-1	CNCRotAchsen-BC-1	TankKühlmittel-BC-1	TankKühlmittel-BC-2	PumpeSindelkühlmittel1-BC-1	PumpeSindelkühlmittel1-BC-2	PumpeSindelkühlmittel1-BC-3	PumpeSindelkühlmittel1-BC-4	PumpeTrommelfilter-BC-1	PumpeTrommelfilter-BC-2	PumpeTrommelfilter-BC-3	PumpeTrommelfilter-BC-4	TankKühlöl-BC-1	TankKühlöl-BC-2	PumpeÖltemperaturregler-BC-1	PumpeÖltemperaturregler-BC-2	PumpeÖltemperaturregler-BC-3	PumpeÖltemperaturregler-BC-4	Y1Achse-BC-1	Y1Achse-BC-2	Y1Achse-BC-3	Y1Achse-BC-4	Y1Achse-BC-5	Y1Achse-BC-6	Y2Achse-BC-1	Y2Achse-BC-2	Y2Achse-BC-3	Y2Achse-BC-4	Y2Achse-BC-5	Y2Achse-BC-6	XAchse-BC-1	XAchse-BC-2	XAchse-BC-3	XAchse-BC-4	XAchse-BC-5	XAchse-BC-6	Z2Achse-BC-1	Z2Achse-BC-2	Z2Achse-BC-3	Z2Achse-BC-4	Z2Achse-BC-5	Z2Achse-BC-6	Z1Achse-BC-1	Z1Achse-BC-2	Z1Achse-BC-3	Z1Achse-BC-4	Z1Achse-BC-5	Z1Achse-BC-6	CAchse-BC-1	CAchse-BC-2	CAchse-BC-3	CAchse-BC-4	CAchse-BC-5	BAchse-BC-1	BAchse-BC-2	BAchse-BC-3	BAchse-BC-4	BAchse-BC-5	PumpeKühlölRotachsen-BC-1	PumpeKühlölRotachsen-BC-2	PumpeKühlölRotachsen-BC-3	PumpeKühlölRotachsen-BC-4	TankKühlÖlRotachsen-BC-1	TankKühlÖlRotachsen-BC-2
2713.00	PROCESS	216.78844905603228	19.267805930480762	141.3489627612493	0.0073277544999191604	20.270009139781553	20.270009139781553	2.0300641694301045	20.270009139781553	20.270009139781553	2.0300641694301045	0.0	0.0	868.474680705608	294.30152072085764	-318.5110345283237	21.05273019236074	13.950815118804002	15.127426142282445	10.0	281.11493902272366	-152.56864117079172	0.0	0.8440337760414591	0.0	190.11347294719116	164.1475610806473	74.23670164353504	620.4860797667793	77.33868440679278	293.62472855361403	0.2798481900662823	10.000000000000009	127.32395447351627	257.3458982978085	0.737290040744811	1.0460248457734277E-31	0.0	0.0	50.0	294.295929997395	22.7718970561534	1.0460248457734277E-31	0.0	0.0	50.0	294.29592999739475	22.7718970561516	1.718793583498974E-5	0.0	0.0	50.0	294.29608401656225	22.771897056151627	27.898463683747647	0.0	0.0	50.0	294.3297266171181	15.787995194188506	27.898463683747647	0.0	0.0	50.0	294.32972661711887	15.787995194188355	0.0	0.0	0.0	294.8447680706978	258.13956856291514	0.0	0.0	0.0	294.830776711068	390.8369340399247	219.9564938780258	127.32395447351627	88.77910977070763	0.8443541462186042	294.8055010000479	1.3568077643755447
2714.00	PROCESS	211.47129321328805	19.268180294786504	141.34896276923672	0.007329380524899429	20.272258069038674	20.272258069038674	2.0300641694301045	20.272258069038674	20.272258069038674	2.0300641694301045	0.0	0.0	868.4746003162146	294.29511767274255	-318.61624747380955	20.6060624766883	13.950103950103951	15.127426142282445	10.0	281.1024590108457	-152.77487896182961	0.0	0.8441465469769486	0.0	190.1216597925496	164.147561260153	74.23670164353504	620.4860798150643	77.3398814489478	293.6183766449782	0.27514145483864144	10.000000000000009	127.32395447351627	257.3457861964019	0.7361978409341835	1.0460248457734277E-31	0.0	0.0	50.0	294.29032658486557	22.77190329214907	1.0460248457734277E-31	0.0	0.0	50.0	294.2903265848653	22.77190329214977	1.0460248457734277E-31	0.0	0.0	50.0	294.29048029246775	22.771903292148295	27.898463683747647	0.0	0.0	50.0	294.32352892698805	15.787999517670373	27.898463683747647	0.0	0.0	50.0	294.3235289269875	15.787999517668844	0.0	0.0	0.0	294.84535964940557	258.13966117240136	0.0	0.0	0.0	294.8313749738483	390.8369997214733	219.95641705489234	127.32395447351627	88.7791870485257	0.8444176882512097	294.80609864542794	1.3574303313668206
2715.00	PROCESS	211.37112335702386	19.268555184413202	141.34896277734373	0.007331008857251382	20.27450993963781	20.27450993963781	2.0300641694301045	20.27450993963781	20.27450993963781	2.0300641694301045	0.0	0.0	868.4746629167506	294.28871682540205	-318.7134404952344	20.60606060606061	13.950103950103951	15.127426142282445	10.0	281.089977937574	-152.98119971077253	0.0	0.8442592778746725	0.0	190.12983442623752	164.147566642709	74.23670164353504	620.4860812629104	77.34107809575167	293.6120315654606	0.2704567872385898	10.000000000000009	127.32395447351627	257.34587599596165	0.7351014212134288	1.0460248457734277E-31	0.0	0.0	50.0	294.2847238627337	22.771906750564945	1.0460248457734277E-31	0.0	0.0	50.0	294.28472386273364	22.771906750565815	1.0460248457734277E-31	0.0	0.0	50.0	294.28487754466926	22.77190675056501	27.898463683747647	0.0	0.0	50.0	294.31733308800597	15.788001915425177	27.898463683747647	0.0	0.0	50.0	294.3173330880049	15.788001915425495	0.0	0.0	0.0	294.8459510515059	258.1396342430937	0.0	0.0	0.0	294.8319732163911	390.83698033735396	219.95644013940287	127.32395447351627	88.77916382738746	0.8444812110064696	294.8066962423016	1.3580529096102654
2716.00	PROCESS	211.37131423829123	19.268930564364695	141.34896278519844	0.007332639352789974	20.276764551198497	20.276764551198497	2.0300641694301045	20.276764551198497	20.276764551198497	2.0300641694301045	0.0	0.0	868.4746993337501	294.282318333358	-318.8029067312595	20.60606060606061	13.950103950103951	15.127426142282445	10.0	281.07749580581185	-153.1876033396832	0.0	0.8443719687678783	0.0	190.13799632720628	164.1475571922399	74.23670164353504	620.4860787208421	77.34227412961017	293.60569324871744	0.2657942484781045	10.000000000000009	127.32395447351627	257.345925451637	0.7340007143548	1.0460248457734277E-31	0.0	0.0	50.0	294.27912211317175	22.771910083716445	1.0460248457734277E-31	0.0	0.0	50.0	294.2791221131716	22.771910083716985	1.0460248457734277E-31	0.0	0.0	50.0	294.27927582460035	22.771910083716506	27.898463683747647	0.0	0.0	50.0	294.31113928600433	15.788004226333687	27.898463683747647	0.0	0.0	50.0	294.31113928600433	15.788004226333886	0.0	0.0	0.0	294.8465426136037	258.1395183220747	0.0	0.0	0.0	294.83257143098973	390.83689940652437	219.95653296007748	127.32395447351627	88.77907045734531	0.8445447147590915	294.8072937910973	1.3586754996314763
2717.00	PROCESS	211.37150575867474	19.269306401222735	141.3489627929199	0.00733427187372918	20.279021712322702	20.279021712322702	2.0300641694301045	20.279021712322702	20.279021712322702	2.0300641694301045	0.0	0.0	868.4747754631182	294.2759223544961	-318.88500051830664	20.60606060606061	13.950103950103951	15.127426142282445	10.0	281.065012618409	-153.39408977167272	0.0	0.8444846196897656	0.0	190.14614457746754	164.14755654438872	74.23670164353504	620.4860785465777	77.3434698331453	293.5993616292383	0.26115390292051244	10.000000000000009	127.32395447351627	257.3460305255572	0.7328956549285284	1.0460248457734277E-31	0.0	0.0	50.0	294.2735215976857	22.771907305733002	1.0460248457734277E-31	0.0	0.0	50.0	294.2735215976856	22.771907305733535	1.0460248457734277E-31	0.0	0.0	50.0	294.27367533182223	22.77190730573256	27.898463683747647	0.0	0.0	50.0	294.3049476651414	15.788002300328317	27.898463683747647	0.0	0.0	50.0	294.3049476651408	15.788002300329326	0.0	0.0	0.0	294.8471340438851	258.13962283140455	0.0	0.0	0.0	294.83316962025515	390.83697320920186	219.95644711929037	127.32395447351627	88.77915680618884	0.8446081984627882	294.8078912926697	1.35929810219557
2718.00	PROCESS	211.37169751217368	19.269682663086854	141.34896280099494	0.007335906287913524	20.28128123951586	20.28128123951586	2.0300641694301045	20.28128123951586	20.28128123951586	2.0300641694301045	0.0	0.0	868.4746574395238	294.2695290439768	-318.9599490046568	20.60606060606061	13.950103950103951	15.127426142282445	10.0	281.0525283784844	-153.60065892664318	0.0	0.8445972306734898	0.0	190.15428008545078	164.14756131949937	74.23670164353504	620.4860798310278	77.3446653464346	293.5930366428421	0.2565358195411203	10.000000000000009	127.32395447351627	257.3458632075178	0.7317861725914022	1.0460248457734277E-31	0.0	0.0	50.0	294.2679225476899	22.77190065348393	1.0460248457734277E-31	0.0	0.0	50.0	294.26792254768986	22.7719006534818	1.0460248457734277E-31	0.0	0.0	50.0	294.2680762687354	22.77190065348299	27.898463683747647	0.0	0.0	50.0	294.2987583848501	15.787997688253705	27.898463683747647	0.0	0.0	50.0	294.2987583848502	15.787997688255059	43.63323304518752	0.0	0.0	294.8477255663307	258.13951963444765	0.0	0.0	0.0	294.833767781182	390.83690040211843	219.95653172890823	127.32395447351627	88.77907169580138	0.8446716625500348	294.8084887474884	1.3599207178471227
2719.00	PROCESS	211.37188948251253	19.270059319389446	141.34896280907967	0.0073375424683553535	20.283542956426942	20.283542956426942	2.0300641694301045	20.283542956426942	20.283542956426942	2.0300641694301045	0.0	0.0	868.474730000903	294.2631385348735	-319.0282080555364	20.60606060606061	13.950103950103951	15.127426142282445	10.0	281.04004308890904	-153.80731072660032	0.0	0.8447098017521639	0.0	190.162402946456	164.14755818750814	74.23670164353504	620.4860789885579	77.34586023827165	293.5867182348279	0.25194007681661823	10.000000000000009	127.32395447351627	257.34596763051024	0.7306721898411705	0.4479302867826197	0.0	0.036991999999998366	50.0	294.2623251595649	22.77190078951415	0.4479302867826197	0.0	0.036991999999998366	50.0	294.2623251595648	22.771900789514184	1.0460248457734277E-31	0.0	0.0	50.0	294.2624788333293	22.77190078951321	27.898463683747647	0.0	0.0	50.0	294.29257157621487	15.78799778256436	27.898463683747647	0.0	0.0	50.0	294.29257157621515	15.787997782566174	-0.0	0.0	0.0	294.84836752603354	258.1397073078704	0.0	0.0	0.0	294.8343659143554	390.83703229351795	219.9563791951789	127.32395447351627	88.77922513231528	0.8447351069260259	294.80908635074235	1.3605435067260911
2720.00	PROCESS	215.82445237299214	19.270436340719016	141.34896281701702	0.007339180293866879	20.285806694816795	20.285806694816795	2.0300641694301045	20.285806694816795	20.285806694816795	2.0300641694301045	0.0	0.0	868.4747093360293	294.256750945574	-319.0899808132684	20.60606060606061	14.336943549935555	15.127426142282445	10.0	281.02755675247374	-154.01404509552427	0.0	0.8448223329588552	0.0	190.17051295436963	164.14755622052695	74.23670164353504	620.4860784594625	77.34705460347735	293.5804063573233	0.2473667624394232	10.000000000000009	127.32395447351627	257.3459372250843	0.7295536346351037	0.4564262034466213	0.0	0.005775377799998144	50.0	294.2567297058527	22.771905120146094	0.4564262034466213	0.0	0.005775377799998144	50.0	294.25672970585276	22.7719051201438	1.0460248457734277E-31	0.0	0.0	50.0	294.25688320286207	22.771905120145156	27.898463683747647	0.0	0.0	50.0	294.2863873713182	15.788000785037223	27.898463683747647	0.0	0.0	50.0	294.28638737131826	15.788000785037655	43.63323304518752	0.0	0.0	294.8490298167887	258.1394460432583	0.0	0.0	0.0	294.83496401675933	390.83684841724454	219.9565922183626	127.32395447351627	88.7790108483347	0.8447985317984491	294.8096843714318	1.3611667328404284
2721.00	PROCESS	211.68545263497208	19.270813699024103	141.34896282456717	0.007340819648780082	20.2880722941406	20.2880722941406	2.0300641694301045	20.2880722941406	20.2880722941406	2.0300641694301045	0.0	0.0	868.4746484197308	294.25036640144424	-319.14556910858545	20.60606060606061	14.379026785816635	15.127426142282445	10.0	281.0150693721568	-154.2208619553186	0.0	0.8449348243265875	0.0	190.1786104078559	164.1475587031065	74.23670164353504	620.4860791272481	77.34824863695071	293.5741009572923	0.24281596609716344	10.000000000000009	127.32395447351627	257.3458523318586	0.7284304379159978	0.45662119580319166	0.0	0.005457706799997956	50.0	294.2511365143263	22.77190023580165	0.45662119580319166	0.0	0.005457706799997956	50.0	294.2511365143264	22.77190023580268	1.0460248457734277E-31	0.0	0.0	50.0	294.25128952407954	22.771900235802043	27.898463683747647	0.0	0.0	50.0	294.28020591433165	15.787997398672328	27.898463683747647	0.0	0.0	50.0	294.280205914332	15.787997398671484	0.0	0.0	0.0	294.8496782042628	258.1395610133315	0.0	0.0	0.0	294.8355620917736	390.83693039721163	219.95649572708737	127.32395447351627	88.77910791070224	0.8448619377530858	294.81028282558015	1.3617904692114742
2722.00	PROCESS	216.17480553638245	19.271191367532452	141.34896283293085	0.007342460421705679	20.290339599976615	20.290339599976615	2.0300641694301045	20.290339599976615	20.290339599976615	2.0300641694301045	0.0	0.0	868.4746967505638	294.2439850179902	-319.1953037172251	20.60606060606061	14.417329560597366	15.127426142282445	10.0	281.002580950815	-154.4277612287066	0.0	0.84504727588834	0.0	190.18669515813718	164.14755422133445	74.23670164353504	620.4860779217025	77.34944216548968	293.5678019863451	0.23828778348693708	10.000000000000009	127.32395447351627	257.3459215792901	0.7273025205337698	0.45817315809779846	0.0	-0.0017592176000019901	50.0	294.2455457292393	22.77190228095668	0.45817315809779846	0.0	-0.0017592176000019901	50.0	294.2455457292395	22.771902280955715	1.0460248457734277E-31	0.0	0.0	50.0	294.2456979204045	22.77190228095541	27.898463683747647	0.0	0.0	50.0	294.2740273073174	15.787998816598092	27.898463683747647	0.0	0.0	50.0	294.274027307317	15.78799881659852	0.0	0.0	0.0	294.8503350145013	258.13963036849526	0.0	0.0	0.0	294.8361601591699	390.8369782367477	219.95644171424712	127.32395447351627	88.77916224322232	0.8449253288155696	294.810881683531	1.3624146951914464
2723.00	PROCESS	211.7566632612578	19.271569320552487	141.34896284092372	0.007344102506970489	20.292608465637905	20.292608465637905	2.0300641694301045	20.292608465637905	20.292608465637905	2.0300641694301045	0.0	0.0	868.4746945009365	294.2376069044605	-319.23938817739065	20.60606060606061	14.403882015437233	15.127426142282445	10.0	280.9900914914151	-154.63474283747743	0.0	0.8451596876770495	0.0	190.19476732246565	164.14755907384773	74.23670164353504	620.4860792269731	77.35063526533044	293.56150940104897	0.23378231804878494	10.000000000000009	127.32395447351627	257.3459169336716	0.7261698108783576	0.45700912153225504	0.0	0.0037523199999978892	50.0	294.2399573548009	22.77189956331691	0.45700912153225504	0.0	0.0037523199999978892	50.0	294.23995735480116	22.77189956331528	1.0460248457734277E-31	0.0	0.0	50.0	294.24010850496353	22.771899563317298	27.898463683747647	0.0	0.0	50.0	294.26785166618026	15.78799693243124	27.898463683747647	0.0	0.0	50.0	294.26785166618004	15.787996932430863	0.0	0.0	0.0	294.8509358370068	258.13953521455744	0.0	0.0	0.0	294.8367582444025	390.83691125254984	219.95651931384165	127.32395447351627	88.77908418434762	0.8449887119792534	294.81148075400836	1.3630392473817632
2724.00	PROCESS	211.74484515296388	19.27194753358262	141.3489628487168	0.007345745803385001	20.294878750828133	20.294878750828133	2.0300641694301045	20.294878750828133	20.294878750828133	2.0300641694301045	0.0	0.0	868.4746729897802	294.2312321722063	-319.27807871109127	20.60606060606061	14.42981744202865	15.127426142282445	10.0	280.97760099686843	-154.84180670369997	0.0	0.8452720597256075	0.0	190.2028266181632	164.14756146076567	74.23670164353504	620.4860798690268	77.35182786639443	293.5552231605859	0.22929967977840032	10.000000000000009	127.32395447351627	257.3458875112159	0.7250322357187936	0.46051005741533524	0.0	-0.010355128800001669	50.0	294.23437140545707	22.771906110182325	0.46051005741533524	0.0	-0.010355128800001669	50.0	294.2343714054573	22.771906110182353	1.0460248457734277E-31	0.0	0.0	50.0	294.23452138578006	22.771906110182048	27.898463683747647	0.0	0.0	50.0	294.2616790959721	15.788001471440984	27.898463683747647	0.0	0.0	50.0	294.2616790959725	15.788001471441412	0.0	0.0	0.0	294.8515191598699	258.13957200211837	0.0	0.0	0.0	294.8373563878885	390.83693755285486	219.9564882611952	127.32395447351627	88.77911542078198	0.8450520911319997	294.8120797503034	1.3636638480910843
2725.00	PROCESS	211.76826372371124	19.272325983243036	141.34896285713674	0.007347390213726679	20.297150320856677	20.297150320856677	2.0300641694301045	20.297150320856677	20.297150320856677	2.0300641694301045	0.0	0.0	868.4746716349124	294.2248609230638	-319.3116289736116	20.60606060606061	14.338240568016403	15.127426142282445	10.0	280.9651094699854	-155.0489527509364	0.0	0.8453843920668608	0.0	190.21087315163132	164.1475608023415	74.23670164353504	620.4860796919181	77.35301979264644	293.54894322349253	0.22483998317553738	10.000000000000009	127.32395447351627	257.34588607702074	0.7238897157138783	0.45506896074004605	0.0	0.01314367999999789	50.0	294.2287879149198	22.771904763818213	0.45506896074004605	0.0	0.01314367999999789	50.0	294.2287879149197	22.771904763818906	1.0460248457734277E-31	0.0	0.0	50.0	294.2289366669949	22.77190476381777	27.898463683747647	0.0	0.0	50.0	294.2555097071211	15.788000537993362	27.898463683747647	0.0	0.0	50.0	294.2555097071214	15.788000537993328	0.0	0.0	0.0	294.85211479560553	258.1395893604265	0.0	0.0	0.0	294.83795461793886	390.83694947991904	219.95647486610451	127.32395447351627	88.7791288951527	0.8451154688725113	294.81267865490196	1.3642884191838875
2726.00	PROCESS	211.68754144093305	19.272704647115745	141.34896286499594	0.007349035645347879	20.29942304721619	20.29942304721619	2.0300641694301045	20.29942304721619	20.29942304721619	2.0300641694301045	0.0	0.0	868.4746969890147	294.21849325020713	-319.34027286318855	20.60606060606061	14.430791555214725	15.127426142282445	10.0	280.95261691356245	-155.2561809033157	0.0	0.8454966847336157	0.0	190.2189072544779	164.147558402898	74.23670164353504	620.4860790464954	77.35421123097107	293.5426695452515	0.22040334560096841	10.000000000000009	127.32395447351627	257.3459214848447	0.7227421736372371	0.45817388699473743	0.0	-0.0018193422000020577	50.0	294.22320694079656	22.771904525743363	0.45817388699473743	0.0	-0.0018193422000020577	50.0	294.22320694079644	22.771904525743732	1.0460248457734277E-31	0.0	0.0	50.0	294.22335444866684	22.77190452574309	27.898463683747647	0.0	0.0	50.0	294.2493436149062	15.788000372932474	27.898463683747647	0.0	0.0	50.0	294.2493436149067	15.788000372932558	0.0	0.0	0.0	294.8527023540485	258.13960287892417	0.0	0.0	0.0	294.8385529402936	390.836958829541	219.9564642603464	127.32395447351627	88.77913956368192	0.8451788447470585	294.8132774870034	1.3649129724780442
2727.00	PROCESS	211.76952729506093	19.273083503729424	141.3489628729505	0.007350682009626653	20.301696807194954	20.301696807194954	2.0300641694301045	20.301696807194954	20.301696807194954	2.0300641694301045	0.0	0.0	868.4746669737269	294.21212924602736	-319.36419811682777	20.60606060606061	14.41659208562993	15.127426142282445	10.0	280.9401233304969	-155.46349108373576	0.0	0.8456089377586319	0.0	190.22692924502485	164.1475628566195	74.23670164353504	620.4860802444954	77.35540231736626	293.53640208665803	0.21598989183584189	10.000000000000009	127.32395447351627	257.3458789224212	0.7215895330218652	0.4573972119738672	0.0	0.0018761599999978938	50.0	294.21762856033627	22.771904608115072	0.4573972119738672	0.0	0.0018761599999978938	50.0	294.2176285603362	22.771904608114777	1.0460248457734277E-31	0.0	0.0	50.0	294.2177748257485	22.771904608114802	27.898463683747647	0.0	0.0	50.0	294.24318089274897	15.788000430042393	27.898463683747647	0.0	0.0	50.0	294.24318089274897	15.788000430041782	0.0	0.0	0.0	294.8532954390744	258.13957949632913	0.0	0.0	0.0	294.83915134467867	390.83694239102397	219.95648327499288	127.32395447351627	88.77912043649559	0.8452422157547729	294.81387623925735	1.3655375061710195
2728.00	PROCESS	211.75696819489212	19.273462532655856	141.3489628808724	0.007352329221637381	20.303971483164062	20.303971483164062	2.0300641694301045	20.303971483164062	20.303971483164062	2.0300641694301045	0.0	0.0	868.4746496075841	294.2057689987884	-319.38363873391165	20.60606060606061	14.429622812009086	15.127426142282445	10.0	280.92762872355235	-155.6708832164047	0.0	0.8457211511746278	0.0	190.23493870349657	164.1475579810376	74.23670164353504	620.4860789330198	77.35659289789596	293.530140809381	0.21159975295780575	10.000000000000009	127.32395447351627	257.34585550952534	0.7204317131580332	0.4585632007805434	0.0	-0.0035281422000019926	50.0	294.2120528627167	22.771905019161764	0.4585632007805434	0.0	-0.0035281422000019926	50.0	294.2120528627165	22.771905019164123	1.0460248457734277E-31	0.0	0.0	50.0	294.2121978889069	22.77190501916215	27.898463683747647	0.0	0.0	50.0	294.23702163813624	15.788000715025195	27.898463683747647	0.0	0.0	50.0	294.23702163813584	15.788000715026197	0.0	0.0	0.0	294.8538852392179	258.13960751421524	0.0	0.0	0.0	294.8397498136565	390.83696212921865	219.95646038037287	127.32395447351627	88.77914346661944	0.84530557923829	294.8144749227883	1.3661620277189086
2729.00	PROCESS	211.76886144157447	19.273841714281275	141.34896288914925	0.007353977200097223	20.306246962626783	20.306246962626783	2.0300641694301045	20.306246962626783	20.306246962626783	2.0300641694301045	0.0	0.0	868.4746338248083	294.1994125885602	-319.3987941311781	20.60606060606061	14.403671444565703	15.127426142282445	10.0	280.915133095542	-155.87835722541362	0.0	0.8458333250142765	0.0	190.2429359993504	164.1475581025827	74.23670164353504	620.4860789657139	77.35778305101621	293.5238856766639	0.2072330662828988	10.000000000000009	127.32395447351627	257.34583403628517	0.7192686317423563	0.45739648369498664	0.0	0.0018227555999979488	50.0	294.2064799371635	22.771906200153303	0.45739648369498664	0.0	0.0018227555999979488	50.0	294.20647993716364	22.771906200152003	1.0460248457734277E-31	0.0	0.0	50.0	294.2066237245843	22.771906200151864	27.898463683747647	0.0	0.0	50.0	294.2308659357386	15.788001533818615	27.898463683747647	0.0	0.0	50.0	294.23086593573805	15.788001533818697	0.0	0.0	0.0	294.85447710554126	258.139705140915	0.0	0.0	0.0	294.84034833186854	390.837030252309	219.95638229054316	127.32395447351627	88.77922201863083	0.8453689331789882	294.81507353506765	1.366786537482699
2730.00	PROCESS	211.7458169964856	19.27422102986904	141.34896289692372	0.007355625867538275	20.30852313828251	20.30852313828251	2.0300641694301045	20.30852313828251	20.30852313828251	2.0300641694301045	0.0	0.0	868.4747574219687	294.1930600891488	-319.4099111494478	20.60606060606061	14.416973103402	15.127426142282445	10.0	280.90263644930394	-156.08591303434685	0.0	0.8459454593102096	0.0	190.25092100065183	164.14755521344478	74.23670164353504	620.486078188569	77.35897288965322	293.5176366514155	0.20288997461531447	10.000000000000009	127.32395447351627	257.3460068193982	0.7181002077125187	0.45973067385491173	0.0	-0.0076809600000017275	50.0	294.2009098666326	22.771904233029243	0.45973067385491173	0.0	-0.0076809600000017275	50.0	294.2009098666327	22.771904233028945	1.0460248457734277E-31	0.0	0.0	50.0	294.20105241509924	22.771904233028806	27.898463683747647	0.0	0.0	50.0	294.2247138705427	15.788000169990458	27.898463683747647	0.0	0.0	50.0	294.224713870543	15.78800016999146	0.0	0.0	0.0	294.85506802124985	258.13954293263083	0.0	0.0	0.0	294.84094688279265	390.8369161989665	219.95651425700197	127.32395447351627	88.77908927111667	0.8454322762506544	294.81567208214256	1.3674110398265935
2731.00	PROCESS	211.75788975838896	19.274600461496732	141.3489629050912	0.007357275150197176	20.310799908162444	20.310799908162444	2.0300641694301045	20.310799908162444	20.310799908162444	2.0300641694301045	0.0	0.0	868.4746789155311	294.18671158234883	-319.4170403403506	20.60606060606061	14.351628918352205	15.127426142282445	10.0	280.89013878754923	-156.29355056830784	0.0	0.8460575540950134	0.0	190.25889328643538	164.14755011683306	74.23670164353504	620.4860768176387	77.36016233824664	293.51139369532234	0.19857062572894763	10.000000000000009	127.32395447351627	257.34589343772404	0.7169263638696466	0.4562327074348834	0.0	0.007052977799998012	50.0	294.195342729102	22.77189794590282	0.4562327074348834	0.0	0.007052977799998012	50.0	294.19534272910187	22.77189794590219	1.0460248457734277E-31	0.0	0.0	50.0	294.1954840385603	22.771897945902545	27.898463683747647	0.0	0.0	50.0	294.21856552321873	15.787995811061743	27.898463683747647	0.0	0.0	50.0	294.2185655232186	15.787995811060792	0.0	0.0	0.0	294.85565939525685	258.13961502269575	0.0	0.0	0.0	294.8415454575521	390.83696759464755	219.95645377858577	127.32395447351627	88.77915010747981	0.8454956061570225	294.8162705637393	1.36803553583492
2732.00	PROCESS	211.70034521896207	19.27497999220381	141.34896291323045	0.007358924977036807	20.313077173978506	20.313077173978506	2.0300641694301045	20.313077173978506	20.313077173978506	2.0300641694301045	0.0	0.0	868.474653118629	294.1803671473449	-319.42044475109526	20.60606060606061	14.40478780554615	15.127426142282445	10.0	280.8776401132186	-156.50126974996323	0.0	0.8461696094012331	0.0	190.26685372291368	164.1475630469086	74.23670164353504	620.486080295681	77.3613515298828	293.5051567769617	0.19427517695148455	10.000000000000009	127.32395447351627	257.3458596537384	0.715747012946016	0.4632412657669533	0.0	-0.013538844400001089	50.0	294.18977859721036	22.771899727891103	0.4632412657669533	0.0	-0.013538844400001089	50.0	294.1897785972102	22.77189972789081	0.2640254874663335	0.0	18.277057999999965	50.0	294.1899186678493	22.771899727890826	27.898463683747647	0.0	0.0	50.0	294.2124209471893	15.787997046532631	27.898463683747647	0.0	0.0	50.0	294.2124209471896	15.787997046531098	0.0	0.0	0.0	294.85625079578546	258.1396673219592	0.0	0.0	0.0	294.8421440483796	390.8370037550313	219.95641282384207	127.32395447351627	88.77919130461783	0.8455589215785182	294.81686898345345	1.3686600283631627
2733.00	PROCESS	211.74739220363108	19.27535960558842	141.34896292123494	0.0073605752798037724	20.315354841358904	20.315354841358904	2.0300641694301045	20.315354841358904	20.315354841358904	2.0300641694301045	0.0	0.0	868.4746627150203	294.17402684211737	-319.42029612270125	23.516135751815398	14.217015107730745	15.127426142282445	10.0	280.8651404290898	-156.70907050316657	0.0	0.8462816252613686	0.0	190.27480201264902	164.14755684336825	74.23670164353504	620.4860786269999	77.3625400082176	293.4989258703199	0.19000379567726572	10.000000000000009	127.32395447351627	257.3458742218444	0.7145620630596607	0.5486461200165708	0.0	2.6194740000000136	50.0	294.18421754117134	22.771905607305918	0.5486461200165708	0.0	2.6194740000000136	50.0	294.18421754117117	22.771905607305452	0.026492233104767927	0.0	0.0	50.0	294.18435643899375	22.77190560730365	27.898463683747647	0.0	0.0	50.0	294.2062802170654	15.788001122791172	27.898463683747647	0.0	0.0	50.0	294.2062802170659	15.788001122790682	-0.0	0.0	0.0	294.8568420313808	258.13958694002173	0.0	0.0	0.0	294.84274264272244	390.83694720901497	219.9564782798474	127.32395447351627	88.77912546120527	0.8456222223148424	294.81746734196986	1.3692845187387945
2734.00	PROCESS	215.56375126105138	19.275739285914625	141.34562525876814	0.006442738276832817	16.80298585730871	16.80298585730871	2.018875973681352	16.80298585730871	16.80298585730871	2.018875973681352	0.0	0.0	868.4746558315774	294.16769072330385	-319.41674218658943	20.608942530041084	16.168858046337817	15.127426142282445	10.0	280.85263973789284	-156.9169527530106	0.0	0.8463936017078784	0.0	190.28273790687925	164.1475602847074	74.23670164353504	620.4860795526806	77.3637278504482	293.49270094199034	0.1857566524160497	10.000000000000009	127.32395447351627	257.345864109217	0.7133714312080216	0.0035077420071401772	0.0	-0.0	50.0	294.178659653787	22.771902605671237	0.0035077420071401772	0.0	-0.0	50.0	294.17865965378695	22.771902605670437	1.0460248457734277E-31	0.0	0.0	50.0	294.17879747543924	22.77190260567063	27.898463683747647	0.0	0.0	50.0	294.20014342657345	15.787999041726751	27.898463683747647	0.0	0.0	50.0	294.2001434265729	15.787999041726835	0.0	0.0	0.0	294.85743361570985	258.13957821993665	0.0	0.0	0.0	294.84334123611745	390.8369415890026	219.9564840562891	127.32395447351627	88.77911965057515	0.8456855067916544	294.8180656411783	1.3699090086314378
