Time	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15	Spindle-BC-16	Spindle-BC-17	Spindle-BC-18	Tank-BC-1	PumpHydraulics-BC-1	PumpHydraulics-BC-2	PumpHydraulics-BC-3	PumpHydraulics-BC-4	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	PumpHE-BC-1	PumpHE-BC-2	PumpHE-BC-3	PumpHE-BC-4	CtrlSpindle-BC-1	AmpAxes-BC-1	CtrlAxesLin-BC-1	CtrlAxesRot-BC-1	AxisX-BC-1	AxisX-BC-2	AxisX-BC-3	AxisX-BC-4	AxisX-BC-5	AxisX-BC-6	AxisY-BC-1	AxisY-BC-2	AxisY-BC-3	AxisY-BC-4	AxisY-BC-5	AxisY-BC-6	AxisZ-BC-1	AxisZ-BC-2	AxisZ-BC-3	AxisZ-BC-4	AxisZ-BC-5	AxisZ-BC-6	AxisA-BC-1	AxisA-BC-2	AxisA-BC-3	AxisA-BC-4	AxisA-BC-5	AxisB-BC-1	AxisB-BC-2	AxisB-BC-3	AxisB-BC-4	AxisB-BC-5	AxisC-BC-1	AxisC-BC-2	AxisC-BC-3	AxisC-BC-4	AxisC-BC-5	TankHydraulic-BC-1
3567.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01875519165117	293.4644662451905	234.10831022153073	736.7060707575226	101.80443807079364	289.64173767087226	151.07997227027025	69.03892829036921	848.9085516292341	57.57739459207329	87.41900366196357	67.22611759140578	345.77141720726615	21.045867501968665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494099263	0.005196374579298322	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1276438447387
3568.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187689054248	293.46553050370886	234.10831022107604	736.7060707575226	101.80565225021408	289.65434703474364	151.07997227027025	69.03892829036921	848.9113567379242	57.62940111189698	87.41864983756759	67.22611759140578	345.760612072398	21.045714243298978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474940879797	0.005736276097994551	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1319769674376
3569.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01876585091867	293.46659728798124	234.10831021996185	736.7060707575226	101.80687141625373	289.66696795479345	151.07997227027025	69.03892829036921	848.9157351610675	57.68120060320273	87.41829256464187	67.22611759140578	345.75037399818666	21.045559676332147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494077752	0.004174617571486252	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.136309920884
3570.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187655840122	293.4676665943272	234.10831022005794	736.7060707575226	101.80808348349478	289.67957095701627	151.07997367948462	69.03892829036921	848.9226746595831	57.732793856980464	87.41793394542162	67.22611759140578	345.74022576907737	21.0454046246453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494068699	0.004595670425275235	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1406426750532
3571.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01876334436986	293.46873841943795	234.10831021975056	736.7060707575226	101.80929113936565	289.69216234399175	151.07997227027025	69.03892829036921	848.8973951602914	57.784181889109256	87.41760347553209	67.22611759140578	345.73018078022	21.045253199040797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494060224	0.003616682621136207	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.144975187965
3572.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187578593256	293.469812759524	234.1083102188957	736.7060707575226	101.81049804318853	289.70475110271457	151.07997227027025	69.03892829036921	848.8926130384816	57.835367364801236	87.41725020856582	67.22611759140578	345.71942283329145	21.045103956438982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474940548246	0.0016150922892885808	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.14930750142497
3573.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187604923495	293.47023327373466	234.10831022033648	736.7060707575226	101.81170062652055	289.71732862150964	151.07997630449577	69.03892829036921	848.9279961856797	57.88635204524553	87.41688548485332	67.22611759140578	346.32910780837267	21.044952620898425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494048963	0.004064044773240874	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1536395338842
3574.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187568472249	293.4688942929455	234.10831022103443	736.7060707575226	101.8129059368871	289.72991200685595	151.07998002889735	69.03892829036921	848.9356166705668	57.93715514552433	87.41653149600603	67.22611759140578	348.49439313327923	21.066291492175374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494041258	0.0033997559542003806	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.15797120784936
3575.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187708155526	293.46572073690413	234.10831022015716	736.7060707575226	101.81412055164334	289.74251744942023	151.07997227027025	69.03892829036921	848.9167479458437	57.9878079426873	87.41623415864116	67.22611759140578	351.9232263335734	21.141122905601378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494032644	0.004947712284810856	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.16230263491093
3576.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187718242207	293.46136318508064	234.10831021936315	736.7060707575226	101.81533477950191	289.75512143685654	151.07997227027025	69.03892829036921	848.8954506315074	58.03830774194514	87.41611758462366	67.22611759140578	355.57192469166966	21.258142007385253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474940259527	0.0015366168333991815	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1666339051687
3577.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187738377869	293.4562756760427	234.1083102198082	736.7060707575226	101.81654092656345	289.76770500032194	151.07997781130132	69.03892829036921	848.9317584373687	58.088629537287645	87.41635249679858	67.22611759140578	358.8273067811798	21.380755414882962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494020996	0.003265738619451464	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.170964944382
3578.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01877630264556	293.45074740081543	234.10831022107604	736.7060707575226	101.81774546914079	289.78028379189806	151.07997227027025	69.03892829036921	848.9050849676555	58.13875346444475	87.41696138520267	67.22611759140578	361.4796877264423	21.488484892357253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474940145465	0.0029837692632045773	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1752956345131
3579.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01875065668474	293.44495938782234	234.1083102223599	736.7060707575226	101.81895851905011	289.79288262168404	151.07997227027025	69.03892829036921	848.9117718299491	58.18866986737582	87.4179602103423	67.22611759140578	363.5230983806769	21.575020201415967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047494004861	0.006398805448386497	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1796259476402
3580.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187632186882	293.4390243354545	234.10831022025005	736.7060707575226	101.82018233262626	289.8055071717969	151.07998033553756	69.03892829036921	848.9380435263406	58.23837482277484	87.41922908631267	67.22611759140578	365.03411560042787	21.640788121338012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474939895905	0.008397677619409884	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.18395605360456
3581.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.018770734573	293.43301196632575	234.10831022034606	736.7060707575226	101.82140220542357	289.81812163481897	151.07997227027025	69.03892829036921	848.9073387742028	58.287863187025955	87.42072591214085	67.22611759140578	366.11636258153464	21.688796461675132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474939762875	0.004496112631033695	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1882860027203
3582.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01879660302853	293.4269650450573	234.10831022047094	736.7060707575226	101.82261391207157	289.83071537971284	151.07998011893687	69.03892829036921	848.9382119352832	58.33713583978582	87.42235731487976	67.22611759140578	366.86892805577577	21.722656933090896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493964211	0.007206914421421604	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.1926156934628
3583.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01877027644537	293.42090946572034	234.10831021922235	736.7060707575226	101.82382626435336	289.84330982275515	151.07997227027025	69.03892829036921	848.920023953701	58.38619261985267	87.42413579814914	67.22611759140578	367.37522094933024	21.745738826680103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493941803	0.014485293588917527	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.19694520163193
3584.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01874957024785	293.4148606149804	234.10831022148588	736.7060707575226	101.8250327600687	289.85588931074733	151.07997227027025	69.03892829036921	848.9080350307802	58.43503356993747	87.42599074287162	67.22611759140578	367.70315849212545	21.760852310598302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493918801	0.007781176534329087	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.20127440013
3585.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187910671026	293.4088273692161	234.10831022123935	736.7060707575226	101.82624437290237	289.8684804530626	151.07997227027025	69.03892829036921	848.9059108367553	58.48366172022513	87.42788902454247	67.22611759140578	367.9051510211442	21.77020928539289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493907023	0.003634558484785529	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2056032389458
3586.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01877849968133	293.4028145751556	234.10831022154352	736.7060707575226	101.8274652797187	289.8810936939662	151.07998120544093	69.03892829036921	848.942341699422	58.532077464431985	87.4298411724943	67.22611759140578	368.01915121618293	21.77549585671093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493899532	0.0036247096552054618	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.20993183266756
3587.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187610964528	293.3968246236142	234.1083102211753	736.7060707575226	101.82868554338754	289.8937048449047	151.07997227027025	69.03892829036921	848.9073633336769	58.580279763639126	87.43180199520067	67.22611759140578	368.07223594993184	21.77795708967361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474938891203	0.006461483632781907	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2142601833787
3588.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187811101933	293.3908584324411	234.10831022042615	736.7060707575226	101.82990499558964	289.90631329503117	151.07997227027025	69.03892829036921	848.9002611264148	58.62827150639888	87.43377416736651	67.22611759140578	368.08553601842846	21.778487134498477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493873765	0.008419110444979332	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2185883305615
3589.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187955335151	293.38491604170565	234.10831022103127	736.7060707575226	101.83112027126145	289.91891084026224	151.07997227027025	69.03892829036921	848.9123492340506	58.67605609282745	87.43573543286706	67.22611759140578	368.0725116481102	21.777726007176014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493860272	0.00466013865636253	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.22291622956044
3590.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01876200562145	293.37899698313936	234.1083102202596	736.7060707575226	101.83233526305983	289.93150689424516	151.07997227027025	69.03892829036921	848.9049401113034	58.723632622072444	87.43771930901194	67.22611759140578	368.0421928459093	21.776126074265648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493847923	0.007302743594933403	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.22724389294444
3591.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187703979354	293.3731005254726	234.10831021930875	736.7060707575226	101.83354889802916	289.94409892659496	151.07997227027025	69.03892829036921	848.9179567924566	58.77100244130904	87.43969869637534	67.22611759140578	368.00235169641246	21.773993521207466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493834945	0.005268776589796633	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.23157138645803
3592.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01880858298125	293.36722580875715	234.10831022131933	736.7060707575226	101.83475557201209	289.9566732599011	151.07997227027025	69.03892829036921	848.8925298289585	58.81816682661956	87.44165587565875	67.22611759140578	367.9569417619639	21.77154066472152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493822762	0.006538536101499131	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2358985726054
3593.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187872603931	293.3613719136743	234.1083102202052	736.7060707575226	101.83596716518403	289.9692587372763	151.07997227027025	69.03892829036921	848.9048476369793	58.8651279306365	87.4436297042448	67.22611759140578	367.9082821588779	21.768914395484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493804994	0.010669031217401271	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.24022546346714
3594.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01874947290474	293.3555379220524	234.1083102195296	736.7060707575226	101.83718255230703	289.9818528811508	151.0799726776261	69.03892829036921	848.9212203889862	58.911887067146495	87.44559080182984	67.22611759140578	367.8594566238315	21.766205393902037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.7047493792187	0.0017310455386964313	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.24455219823983
3595.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187749502425	293.3497229564232	234.108310221409	736.7060707575226	101.83838977371501	289.9944264847162	151.07997227027025	69.03892829036921	848.8974613666422	58.958443538451576	87.44755036314768	67.22611759140578	367.8112281300722	21.763475941534466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474937823326	0.007821272045846605	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.24887862711074
3596.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01878941542935	293.3439261788546	234.10831022097682	736.7060707575226	101.83960177726448	290.00701088013886	151.07997446773948	69.03892829036921	848.926737099094	59.00480029433905	87.44950828088754	67.22611759140578	367.76360723725236	21.760768793812563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474937697134	0.004409441557051208	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2532047243002
3597.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.0187537722702	293.3383447915129	234.10831022034606	736.7060707575226	101.84082067879868	290.01961151310104	151.07997337661698	69.03892829036921	848.9234785074168	59.0509579648108	87.45143918560264	67.22611759140578	367.53121531507793	21.758103375383335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474937566223	0.008270490635142114	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2575306205666
3598.00	0.0	0.0	3.93081729894657	3.93081729894657	1.5588273293539523	3.929968398801342	3.929968398801342	1.5588273293539523	3.259245046144859	3.259245046144859	1.919537407097031	3.259245046144859	3.259245046144859	1.919537407097031	0.0	0.0	999.9999999999999	296.01875409207827	293.3333510092523	234.10831022052216	736.7060707575226	101.8420351921298	290.03220087550466	151.0799748258074	69.03892829036921	848.9281725271572	59.09691729436125	87.45337378431323	67.22611759140578	366.794434171104	21.749527614352413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	293.70474937416543	0.006230328900183824	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	NaN	NaN	310.2618562908581
