Time	Spindle-Input-1	Spindle-Input-2	Spindle-Input-3	Spindle-Input-4-T	Spindle-Input-4-V	Spindle-Input-4-p	Spindle-Output-1	Spindle-Output-2	Spindle-Output-3	Spindle-Output-4	Spindle-Output-5	Spindle-Output-6-T	Spindle-Output-6-V	Spindle-Output-6-p	Spindle-State-1	Spindle-State-2	ForcedFluidFlow-Input-1	ForcedFluidFlow-Input-2	ForcedFluidFlow-Input-3	ForcedFluidFlow-Input-4-T	ForcedFluidFlow-Input-4-V	ForcedFluidFlow-Input-4-p	ForcedFluidFlow-Output-1	ForcedFluidFlow-Output-2	ForcedFluidFlow-Output-3-T	ForcedFluidFlow-Output-3-V	ForcedFluidFlow-Output-3-p	RotSpeed-Sim	RotSpeed-Sim	Torque-Sim	Torque-Sim	TemperatureIn-Sim	TemperatureIn-Sim	PressureIn-Sim	PressureIn-Sim	FlowRate-Sim	FlowRate-Sim	State-Sim	State-Sim
   	Spindle.State	Spindle.RotSpeed	Spindle.Torque	Spindle.CoolantIn-Temperature	Spindle.CoolantIn-FlowRate	Spindle.CoolantIn-Pressure	Spindle.PTotal	Spindle.PLoss	Spindle.PUse	Spindle.CAirFlow	Spindle.Temperature	Spindle.CoolantOut-Temperature	Spindle.CoolantOut-FlowRate	Spindle.CoolantOut-Pressure	Spindle.State.TemperatureStructure	Spindle.State.TemperatureCoolant	ForcedFluidFlow.TemperatureIn	ForcedFluidFlow.PressureIn	ForcedFluidFlow.FlowRate	ForcedFluidFlow.FluidIn-Temperature	ForcedFluidFlow.FluidIn-FlowRate	ForcedFluidFlow.FluidIn-Pressure	ForcedFluidFlow.TemperatureRaise	ForcedFluidFlow.PressureLoss	ForcedFluidFlow.FluidOut-Temperature	ForcedFluidFlow.FluidOut-FlowRate	ForcedFluidFlow.FluidOut-Pressure	RotSpeed State	RotSpeed Value	Torque State	Torque Value	TemperatureIn State	TemperatureIn Value	PressureIn State	PressureIn Value	FlowRate State	FlowRate Value	State State	State Value
[s]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[none]	[K]	[K]	[m³/s]	[Pa]	[K]	[K]	[K]	[Pa]	[m³/s]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[K]	[m³/s]	[Pa]	       	[Hz]	       	[Nm]	       	[K]	       	[Pa]	       	[m³/s]	       	[none]
3409.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3410.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3411.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3412.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3413.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3414.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3415.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3416.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3417.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3418.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3419.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3420.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3421.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3422.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3423.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3424.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3425.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3426.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3427.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3428.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3429.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3430.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3431.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3432.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3433.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3434.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3435.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3436.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3437.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3438.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3439.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3440.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3441.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3442.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3443.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3444.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3445.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3446.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3447.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3448.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3449.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3450.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3451.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3452.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3453.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3454.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3455.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3456.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714179463	1146.0612714179463	0.0	0.0	297.5484975663621	295.0878555280115	9.666673381425655E-5	124282.0	297.5484975663621	295.087855579521	293.15	300000.0	9.666666E-5	295.0878555280115	9.666670226995057E-5	124282.0	1.9378555280115393	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3457.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.548497557667	295.087855579521	9.666667771447856E-5	124281.0	297.548497557667	295.08785552676284	293.15	300000.0	9.666666E-5	295.087855579521	9.666668247758792E-5	124281.0	1.937855579520999	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3458.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612713572198	1146.0612713572198	0.0	0.0	297.5484975540369	295.08785552676284	9.666669096641333E-5	124282.0	297.5484975540369	295.08785552801163	293.15	300000.0	9.666666E-5	295.08785552676284	9.666668828174831E-5	124282.0	1.9378555267628599	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3459.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612714141453	1146.061271414145	0.0	0.0	297.5484975663621	295.08785552801163	9.666673381425655E-5	124282.0	297.5484975663621	295.08785557952126	293.15	300000.0	9.666666E-5	295.08785552801163	9.666670226995057E-5	124282.0	1.937855528011653	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3460.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271217685	1146.0612712176849	0.0	0.0	297.54849755766685	295.08785557952126	9.666667771447856E-5	124281.0	297.54849755766685	295.0878555267627	293.15	300000.0	9.666666E-5	295.08785557952126	9.666668247758792E-5	124281.0	1.9378555795212833	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
3461.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271357288	1146.0612713572882	0.0	0.0	297.54849755403677	295.0878555267627	9.666669096641333E-5	124282.0	297.54849755403677	295.0878555280115	293.15	300000.0	9.666666E-5	295.0878555267627	9.666668828174831E-5	124282.0	1.9378555267627462	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
