Time	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15
   	Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.Bearing2HeatSrcOuter	Spindle.Bearing2HeatSrcInner	Spindle.Bearing2HTC	Spindle.Bearing3HeatSrcOuter	Spindle.Bearing3HeatSrcInner	Spindle.Bearing3HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature
[s]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN
3432.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3433.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3434.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3435.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3436.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3437.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3438.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3439.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3440.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3441.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3442.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3443.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3444.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3445.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3446.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3447.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3448.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3449.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3450.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3451.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3452.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3453.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3454.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3455.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3456.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3457.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3458.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3459.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3460.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3461.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3462.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3463.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3464.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3465.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3466.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3467.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3468.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3469.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3470.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3471.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3472.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3473.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3474.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3475.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3476.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3477.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3478.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3479.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3480.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3481.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3482.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3483.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3484.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3485.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3486.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3487.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3488.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3489.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3490.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3491.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3492.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3493.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3494.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3495.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3496.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3497.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3498.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3499.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3500.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3501.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3502.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3503.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3504.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3505.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3506.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3507.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3508.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3509.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3510.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3511.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3512.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3513.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3514.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3515.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3516.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3517.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3518.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3519.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3520.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3521.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3522.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3523.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3524.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3525.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3526.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3527.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3528.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3529.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3530.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3531.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3532.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
3533.00	54.42873187893044	0.6406240271169822	182.91231476663063	182.91231476663063	2.1405077416130514	139.98572311958728	139.98572311958728	2.1405077416130514	156.36012682038356	156.36012682038356	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.0878555280115
3534.00	54.4287318815992	0.6406240270884062	182.9123147763003	182.9123147763003	2.1405077416130514	139.98572312925694	139.98572312925694	2.1405077416130514	156.36012683005325	156.36012683005325	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.087855579521
3535.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.08785552676284
3536.00	54.42873187886228	0.6406240271194594	182.9123147666302	182.9123147666302	2.1405077416130514	139.98572311958685	139.98572311958685	2.1405077416130514	156.36012682038313	156.36012682038313	2.1405077416130514	132.4755860380378	0.0	465.7569203214652	295.08785552801163
3537.00	54.42873187765687	0.6406240272312692	182.9123147763	182.9123147763	2.1405077416130514	139.98572312925666	139.98572312925666	2.1405077416130514	156.36012683005293	156.36012683005293	2.1405077416130514	132.4755860380378	0.0	465.75697264622346	295.08785557952126
3538.00	54.428731878445305	0.6406240269713827	182.91231474346858	182.91231474346858	2.1405077416130514	139.9857230964252	139.9857230964252	2.1405077416130514	156.36012679722148	156.36012679722148	2.1405077416130514	132.4755860380378	0.0	465.7571418292868	295.0878555267627
