Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	XAxis-BC-1	XAxis-BC-2	XAxis-BC-3	XAxis-BC-4	XAxis-BC-5	XAxis-BC-6	ZAxis-BC-1	ZAxis-BC-2	ZAxis-BC-3	ZAxis-BC-4	ZAxis-BC-5	ZAxis-BC-6	Tailstock-BC-1	Tailstock-BC-2	Tailstock-BC-3	Tailstock-BC-4	Tailstock-BC-5	Tailstock-BC-6	TankCoolant-BC-1	TankCoolant-BC-2	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	AmplifierSpindle-BC-1	AmplifierAxes-BC-1	AmplifierTailstock-BC-1	AmplifierRevolver-BC-1	CompressedAir-BC-1	BAxis-BC-1	BAxis-BC-2	Fan2-BC-1	Fan1-BC-1	PumpCF-BC-1	PumpCF-BC-2	PumpCF-BC-3	PumpCF-BC-4	TankCF-BC-1	TankCF-BC-2
   		Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature	Spindle.CoolantHeatFlux	XAxis.MotorHeatSrcStator	XAxis.MotorHeatSrcRotor	XAxis.TransmissionHeatSrc	XAxis.BrakeHeatSrc	XAxis.CoolantTemperature	XAxis.CoolantHTC	ZAxis.MotorHeatSrcStator	ZAxis.MotorHeatSrcRotor	ZAxis.TransmissionHeatSrc	ZAxis.BrakeHeatSrc	ZAxis.CoolantTemperature	ZAxis.CoolantHTC	Tailstock.MotorHeatSrcStator	Tailstock.MotorHeatSrcRotor	Tailstock.TransmissionHeatSrc	Tailstock.BrakeHeatSrc	Tailstock.CoolantTemperature	Tailstock.CoolantHTC	TankCoolant.Temperature	TankCoolant.HeatFluxToAmbient	PumpCoolant.HeatSrcMotor	PumpCoolant.MotorHTC	PumpCoolant.HeatSrcPump	PumpCoolant.PumpHTC	AmplifierSpindle.HeatSource	AmplifierAxes.HeatSource	AmplifierTailstock.HeatSource	AmplifierRevolver.HeatSource	CompressedAir.HeatSrc	BAxis.HeatSrcStator	BAxis.HeatSrcRotor	Fan2.HeatSrc	Fan1.HeatSrc	PumpCF.HeatSrcMotor	PumpCF.MotorHTC	PumpCF.HeatSrcPump	PumpCF.PumpHTC	TankCF.Temperature	TankCF.HeatFluxToAmbient
[s]		[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]	[W]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[K]	[W]	[W]	[W/K]	[W]	[W/K]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W/K]	[K]	[W]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	DIRICHLET	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	DIRICHLET	NEUMANN
28.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499711889164	0.051466803442159134	0.0	0.22426098703308725	0.0	0.6595039382610165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242588370590603	0.0	8.507791539320811	293.14997726829705	0.2606479564543722
29.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.149970141371	0.05146635394978295	0.0	0.2242608247692077	0.0	0.6595015420337705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425859366928858	0.0	8.561986254345618	293.1499764417826	0.26064613174582446
30.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14996909383467	0.051465904462125726	0.0	0.22426066250563387	0.0	0.6594991458327167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242583502802009	0.0	8.61472956768886	293.1499756152748	0.26064430705463043
31.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499680463075	0.05146545497917769	0.0	0.22426050024236582	0.0	0.6594967496578913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425810689178183	0.0	8.666109234336638	293.1499747887734	0.2606424823807894
32.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14996699878947	0.05146500550100219	0.0	0.2242603379793879	0.0	0.6594943535092616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242578635040469	0.0	8.71620492992668	293.1499739622788	0.26064065772419515
33.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14996595128065	0.05146455602754072	0.0	0.22426017571668463	0.0	0.6594919573868642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425762011699604	0.0	8.765089213837353	293.1499731357908	0.2606388330851062
34.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.149964903781	0.051464106558837125	0.0	0.22426001345431826	0.0	0.6594895612906322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425737673062943	0.0	8.812828407183154	293.14997230930936	0.26063700846324506
35.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14996385629036	0.051463657094847556	0.0	0.22425985119225758	0.0	0.6594871652204987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425713334494676	0.0	8.859483254476281	293.1499714828345	0.260635183858809
36.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14996280880905	0.05146320763560116	0.0	0.22425968893048717	0.0	0.6594847691766377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242568899599017	0.0	8.905109576399669	293.1499706563663	0.26063335927177156
37.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499617613368	0.0514627581811029	0.0	0.22425952666899132	0.0	0.6594823731590174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425664657560312	0.0	8.949758781693	293.1499698299048	0.2606315347023114
38.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499607138737	0.05146230873130882	0.0	0.2242593644078634	0.0	0.6594799771675705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425640319194196	0.0	8.993478347046455	293.14996900344994	0.260629710150231
39.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499596664197	0.05146185928625302	0.0	0.22425920214701026	0.0	0.65947758120223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425615980896516	0.0	9.036312205775843	293.14996817700177	0.26062788561567435
40.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499586189749	0.05146140984592084	0.0	0.22425903988646276	0.0	0.659475185263136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425591642668793	0.0	9.07830109623654	293.14996735056013	0.26062606109839836
41.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14995757153923	0.05146096041032698	0.0	0.22425887762619004	0.0	0.6594727893502215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224255673045095	0.0	9.119482878923012	293.1499665241252	0.2606242365986196
42.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499565241127	0.05146051097946648	0.0	0.2242587153662385	0.0	0.659470393463454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425542966415526	0.0	9.1598928018851	293.1499656976969	0.260622412116319
43.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499554766953	0.051460061553319815	0.0	0.22425855310660842	0.0	0.6594679976028701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425518628394633	0.0	9.199563740680597	293.1499648712753	0.26062058765146984
44.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14995442928705	0.051459612131901596	0.0	0.22425839084726842	0.0	0.6594656017685407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242549429044062	0.0	9.238526413761265	293.1499640448603	0.260618763204072
45.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14995338188805	0.05145916271523623	0.0	0.2242582285882343	0.0	0.6594632059603991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425469952551916	0.0	9.27680957663557	293.14996321845206	0.2606169387742246
46.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499523344981	0.05145871330331393	0.0	0.2242580663295059	0.0	0.6594608101784466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425445614736308	0.0	9.314440166415126	293.14996239205044	0.2606151143618551
47.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14995128711723	0.05145826389607613	0.0	0.22425790407106774	0.0	0.6594584144225825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425421276984453	0.0	9.351443484588579	293.1499615656555	0.2606132899669367
48.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499502397456	0.05145781449358621	0.0	0.224257741812951	0.0	0.6594560186929466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425396939301043	0.0	9.387843318281282	293.14996073926716	0.2606114655894697
49.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499491923831	0.05145736509583445	0.0	0.2242575795551244	0.0	0.659453622989575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425372601687604	0.0	9.423662051593043	293.14995991288555	0.26060964122955266
50.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499481450297	0.05145691570281592	0.0	0.2242574172975726	0.0	0.6594512273122979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425348264139502	0.0	9.458920785337357	293.14995908651065	0.26060781688731083
51.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499470976855	0.05145646631453062	0.0	0.224257255040342	0.0	0.6594488316612547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425323926662932	0.0	9.493639435580329	293.1499582601425	0.2606059925624482
52.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14994605035054	0.051456016930997994	0.0	0.22425709278343284	0.0	0.659446436036448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425299589251693	0.0	9.52783682041426	293.14995743378097	0.2606041682552874
53.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14994500302464	0.05145556755218396	0.0	0.22425693052682946	0.0	0.6594440404377412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242527525191044	0.0	9.561530745618908	293.14995660742613	0.26060234396555076
54.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14994395570784	0.05145511817807868	0.0	0.22425676827051633	0.0	0.6594416448652057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425250914636075	0.0	9.594738073284862	293.14995578107795	0.26060051969329173
55.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499429084003	0.05145466880874069	0.0	0.22425660601450897	0.0	0.6594392493189125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425226577433255	0.0	9.627474781957362	293.14995495473653	0.26059869543868114
56.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499418611018	0.0514542194441066	0.0	0.22425644375880752	0.0	0.6594368537987599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425202240297318	0.0	9.659756041615784	293.14995412840176	0.26059687120157476
57.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14994081381246	0.051453770084195834	0.0	0.22425628150342736	0.0	0.6594344583047501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425177903226712	0.0	9.691596268969516	293.1499533020737	0.2605950469820177
58.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499397665323	0.051453320729037695	0.0	0.22425611924830643	0.0	0.6594320628369887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425153566226103	0.0	9.723009160564576	293.14995247575234	0.260593222780037
59.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14993871926134	0.051452871378598	0.0	0.22425595699350687	0.0	0.6594296673953742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242512922929237	0.0	9.754007757528033	293.1499516494377	0.2605913985956322
60.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499376719995	0.051452422032910866	0.0	0.2242557947389976	0.0	0.6594272719799084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425104892430203	0.0	9.784604483801864	293.1499508231297	0.2605895744287047
61.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499366247468	0.051451972691937284	0.0	0.22425563248480954	0.0	0.6594248765907313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425080555634927	0.0	9.814811177051475	293.14994999682847	0.26058775027942527
62.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499355775031	0.05145152335567236	0.0	0.22425547023094303	0.0	0.6594224812277073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425056218906533	0.0	9.844639139940398	293.149949170534	0.26058592614794596
63.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499345302686	0.05145107402413066	0.0	0.2242553079773512	0.0	0.6594200858908034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425031882246585	0.0	9.874099158726418	293.1499483442463	0.2605841020339704
64.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499334830433	0.05145062469734637	0.0	0.22425514572406513	0.0	0.6594176905801254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22425007545658196	0.0	9.903201548772255	293.1499475179653	0.26058227793769617
65.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499324358271	0.05145017537528041	0.0	0.22425498347108505	0.0	0.6594152952955374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424983209135155	0.0	9.931956164580654	293.149946691691	0.2605804538589978
66.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.1499313886201	0.051449726057942534	0.0	0.2242548212184263	0.0	0.6594129000372141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424958872677445	0.0	9.960372456615387	293.1499458654235	0.26057862979797375
67.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14993034142213	0.051449276745318094	0.0	0.22425465896607338	0.0	0.6594105048050188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224249345362913	0.0	9.988459453469938	293.1499450391627	0.260576805754552
68.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992929423346	0.05144882743746072	0.0	0.22425449671401082	0.0	0.6594081095990578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424910199972045	0.0	10.016225818854622	293.1499442129085	0.26057498172860705
69.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992824705394	0.05144837813434602	0.0	0.2242543344622385	0.0	0.659405714419229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424885863721253	0.0	10.043679860554708	293.1499433866611	0.2605731577203098
70.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992719988345	0.05144792883594471	0.0	0.2242541722107876	0.0	0.6594033192656038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424861527538914	0.0	10.07082954249323	293.14994256042047	0.2605713337297134
71.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992615272223	0.051447479542266514	0.0	0.22425400995962713	0.0	0.6594009241381494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424837191426578	0.0	10.097682524126396	293.14994173418665	0.2605695097569168
72.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992510557005	0.05144703025331143	0.0	0.22425384770875684	0.0	0.6593985290369029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22424812855382706	0.0	10.124246154471402	293.1499409079595	0.26056768580164996
73.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.149924058427	0.05144658096907942	0.0	0.22425368545820795	0.0	0.6593961339617965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242478851940418	0.0	10.150527503253915	293.14994008173915	0.26056586186412933
74.00	OFF	0.0	0.0	0.0	0.0	NaN	0.0	0.0	100.0	293.14999999999947	-1.1368683772161603E-11	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	293.14992301129314	0.05144613168958024	0.0	0.2242535232079495	0.0	0.6593937389128677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2242476418349567	0.0	10.176533366368192	293.1499392555255	0.2605640379442373
